,participant,value,quantifier,count,bin,bin_label,object,img_name,segmentation,thingsplus_id,size_norm
4022,40,44.504,some,65,"(64, 67]",21,stamps,fsc_2925.jpg,0.4377340521694214,stamp1,152.4130435
4023,40,70.241,a few,64,"(61, 64]",20,bread rolls,fsc_3087.jpg,0.2468120480371901,roll,195.2045455
4024,40,41.957,many,43,"(40, 43]",13,coffee beans,fsc_3118.jpg,0.0645257618801652,coffee_bean,130.8125
4025,40,60.724,few,88,"(85, 88]",28,coffee beans,fsc_3142.jpg,0.1424005681818181,coffee_bean,130.8125
4026,40,22.788,few,54,"(52, 55]",17,coffee beans,fsc_3144.jpg,0.0,coffee_bean,130.8125
4027,40,63.539,some,58,"(55, 58]",18,gemstones,fsc_3152.jpg,0.5180865831611571,gem,144.1555556
4028,40,68.499,base,50,"(49, 52]",16,nuts,fsc_3156.jpg,0.1074460872933884,nut,146.8372093
4029,40,57.909,a few,40,"(37, 40]",12,buns,fsc_3168.jpg,0.2867219783057851,bun,204.1744186
4030,40,68.365,a few,89,"(88, 91]",29,beans,fsc_3223.jpg,0.2435111053719008,bean,131.5425532
4031,40,66.488,a few,87,"(85, 88]",28,beads,fsc_3260.jpg,0.3609972236570248,bead,136.4787234
4032,40,60.188,some,92,"(91, 94]",30,birds,fsc_364.jpg,0.5779070893595041,bird,220.6153846
4033,40,80.965,a few,65,"(64, 67]",21,nuts,fsc_3653.jpg,0.4031992510330578,nut,146.8372093
4034,40,100.0,base,21,"(19, 22]",6,pearls,fsc_3745.jpg,0.0,pearl,133.744186
4035,40,60.992,some,28,"(25, 28]",8,beans,fsc_3797.jpg,0.390794486053719,bean,131.5425532
4036,40,100.0,many,64,"(61, 64]",20,crayons,fsc_3808.jpg,0.0,crayon,176.0581395
4037,40,100.0,some,22,"(19, 22]",6,steps,fsc_3844.jpg,0.3157525180785124,,
4038,40,100.0,many,100,"(97, 100]",32,screws,fsc_3982.jpg,0.0046326188016528,screw,147.14583330000002
4039,40,65.282,few,16,"(13, 16]",4,macarons,fsc_4153.jpg,0.0518950154958677,,
4040,40,99.062,base,10,"(7, 10]",2,sausages,fsc_4167.jpg,0.0,sausage,206.4090909
4041,40,65.282,many,25,"(22, 25]",7,sausages,fsc_4168.jpg,0.0,sausage,206.4090909
4042,40,69.973,base,9,"(7, 10]",2,biscuits,fsc_4190.jpg,0.4686370092975206,biscuit,190.0729167
4043,40,64.745,few,49,"(46, 49]",15,shells,fsc_4307.jpg,0.9777408316115702,shell1,185.8522727
4044,40,60.456,a lot of,23,"(22, 25]",7,shells,fsc_4310.jpg,0.0240993026859504,shell1,185.8522727
4045,40,73.995,some,41,"(40, 43]",13,kiwis,fsc_4600.jpg,0.000338972107438,kiwi,182.7045455
4046,40,18.365,a few,40,"(37, 40]",12,balls,fsc_4770.jpg,0.0,ball,208.8170732
4047,40,100.0,a lot of,44,"(43, 46]",14,balls,fsc_4793.jpg,0.003777117768595,ball,208.8170732
4048,40,100.0,base,80,"(79, 82]",26,grapes,fsc_4797.jpg,0.2953092716942149,grape,153.1511628
4049,40,67.426,some,90,"(88, 91]",29,grapes,fsc_4830.jpg,0.1840376420454545,grape,153.1511628
4050,40,92.627,a lot of,61,"(58, 61]",19,grapes,fsc_4847.jpg,0.1762493543388429,grape,153.1511628
4051,40,52.145,a few,21,"(19, 22]",6,penguins,fsc_4871.jpg,0.0,penguin,263.5357143
4052,40,100.0,many,74,"(73, 76]",24,strawberries,fsc_4930.jpg,0.9418582128099172,strawberry,164.81707319999998
4053,40,100.0,many,18,"(16, 19]",5,logs,fsc_4948.jpg,0.9810175619834712,log,296.86904760000004
4054,40,82.44,few,33,"(31, 34]",10,logs,fsc_4950.jpg,0.59739798553719,log,296.86904760000004
4055,40,100.0,many,31,"(28, 31]",9,candles,fsc_5315.jpg,0.8002889333677686,candle,208.7613636
4056,40,44.236,a few,10,"(7, 10]",2,macarons,fsc_5406.jpg,0.0167468362603305,,
4057,40,100.0,many,72,"(70, 73]",23,nuts,fsc_5500.jpg,0.3535640495867768,nut,146.8372093
4058,40,22.788,a few,84,"(82, 85]",27,peas,fsc_5508.jpg,0.9850610149793388,pea,131.06976740000002
4059,40,60.188,few,89,"(88, 91]",29,peas,fsc_5513.jpg,0.3203770661157025,pea,131.06976740000002
4060,40,74.129,some,56,"(55, 58]",18,pearls,fsc_5542.jpg,0.3530636621900826,pearl,133.744186
4061,40,100.0,base,10,"(7, 10]",2,bread rolls,fsc_5705.jpg,0.4881601885330578,roll,195.2045455
4062,40,83.378,a lot of,21,"(19, 22]",6,nuts,fsc_5792.jpg,0.2150939436983471,nut,146.8372093
4063,40,26.944,few,98,"(97, 100]",32,birds,fsc_6075.jpg,0.5635814824380165,bird,220.6153846
4064,40,66.89,some,68,"(67, 70]",22,coins,fsc_6207.jpg,0.0,coin,146.32291669999998
4065,40,100.0,a lot of,74,"(73, 76]",24,apples,fsc_6259.jpg,0.980888429752066,apple,199.8478261
4066,40,26.676,few,10,"(7, 10]",2,apples,fsc_6279.jpg,0.4079771435950413,apple,199.8478261
4067,40,100.0,a lot of,89,"(88, 91]",29,beads,fsc_6459.jpg,0.2884087680785124,bead,136.4787234
4068,40,22.788,few,84,"(82, 85]",27,beads,fsc_6475.jpg,0.3430720557851239,bead,136.4787234
4069,40,100.0,base,33,"(31, 34]",10,beads,fsc_6511.jpg,0.2746077608471074,bead,136.4787234
4070,40,100.0,base,53,"(52, 55]",17,birds,fsc_6639.jpg,0.7626468879132231,bird,220.6153846
4071,40,100.0,base,92,"(91, 94]",30,birds,fsc_669.jpg,0.87916451446281,bird,220.6153846
4072,40,64.477,some,17,"(16, 19]",5,pills,fsc_6782.jpg,0.2021968620867768,pill,130.8658537
4073,40,50.0,a few,17,"(16, 19]",5,birds,fsc_6783.jpg,0.1249031508264462,bird,220.6153846
4074,40,99.33,base,96,"(94, 97]",31,caps,fsc_6830.jpg,0.0,hat,233.1976744
4075,40,69.169,few,70,"(67, 70]",22,oranges,fsc_6883.jpg,0.971042097107438,orange,202.6477273
4076,40,57.641,a few,70,"(67, 70]",22,cups,fsc_6884.jpg,0.8360101368801653,cup,205.5555556
4077,40,70.107,a lot of,54,"(52, 55]",17,sheep,fsc_7047.jpg,0.2399922520661157,sheep,294.6666667
4078,40,100.0,a lot of,72,"(70, 73]",23,bottles,fsc_7054.jpg,0.4570958161157025,bottle,223.0465116
4079,40,62.198,few,53,"(52, 55]",17,sticky notes,fsc_7067.jpg,0.4206966683884297,,
4080,40,62.064,some,78,"(76, 79]",25,skateboards,fsc_7116.jpg,0.6271548941115702,skateboard,262.7659574
4081,40,100.0,many,34,"(31, 34]",10,caps,fsc_7166.jpg,0.0,hat,233.1976744
4082,40,100.0,base,96,"(94, 97]",31,lego pieces,fsc_7174.jpg,0.4436660640495867,lego,150.5384615
4083,40,100.0,a lot of,98,"(97, 100]",32,boats,fsc_7180.jpg,0.9426249354338844,boat,374.5444444
4084,40,65.147,a few,56,"(55, 58]",18,sticky notes,fsc_7200.jpg,0.2976740056818182,,
4085,40,58.981,few,87,"(85, 88]",28,cars,fsc_7422.jpg,0.5672698217975206,car,361.4886364
4086,40,100.0,base,72,"(70, 73]",23,cups,fsc_7448.jpg,0.3267933238636363,cup,205.5555556
4087,40,100.0,base,34,"(31, 34]",10,bowls,fsc_7516.jpg,0.4041758135330578,bowl,224.9555556
4088,40,100.0,a lot of,99,"(97, 100]",32,cars,fsc_7606.jpg,0.9331337164256198,car,361.4886364
4089,40,44.102,base,84,"(82, 85]",27,cassettes,fsc_7623.jpg,0.8910446797520661,cassette,200.5111111
4090,40,100.0,many,72,"(70, 73]",23,cassettes,fsc_7667.jpg,0.8296584452479339,cassette,200.5111111
4091,40,22.788,few,60,"(58, 61]",19,comic books,fsc_7694.jpg,0.5103225077479339,comic_book,226.9021739
4092,40,64.745,some,23,"(22, 25]",7,lego pieces,fsc_7701.jpg,0.2518320635330578,lego,150.5384615
4093,40,58.579,some,61,"(58, 61]",19,bricks,fsc_803.jpg,0.562669486053719,brick,228.5444444
4094,40,75.335,a lot of,12,"(10, 13]",3,plates,fsc_898.jpg,0.261420131714876,plate,229.25
4095,40,65.55,few,6,"(4, 7]",1,bananas,tqa_2320499.jpg,0.0976078254132231,banana,221.5930233
4096,40,65.684,few,9,"(7, 10]",2,cars,tqa_2379374.jpg,0.1246852401859504,car,361.4886364
4097,40,0.0,a lot of,2,"(1, 4]",0,bottles,tqa_2383303.jpg,0.0061902763429752,bottle,223.0465116
4098,40,57.239,a few,5,"(4, 7]",1,plates,tqa_2402299.jpg,0.5688759039256198,plate,229.25
4099,40,50.0,few,4,"(1, 4]",0,skis,tqa_2405301.jpg,0.0,ski,280.0568182
4100,41,50.0,a few,26,"(25, 28]",8,boats,fsc_1867.jpg,0.0923134039256198,boat,374.5444444
4101,41,100.0,base,26,"(25, 28]",8,cows,fsc_2058.jpg,0.1688968879132231,cow,330.67857139999995
4102,41,50.0,many,21,"(19, 22]",6,cows,fsc_2063.jpg,0.2324541580578512,cow,330.67857139999995
4103,41,1.475,a lot of,11,"(10, 13]",3,balls,fsc_207.jpg,0.0240266658057851,ball,208.8170732
4104,41,22.788,many,82,"(79, 82]",26,apples,fsc_2245.jpg,0.0255762525826446,apple,199.8478261
4105,41,8.311,few,74,"(73, 76]",24,apples,fsc_2268.jpg,0.4199945118801653,apple,199.8478261
4106,41,82.306,a few,44,"(43, 46]",14,grapes,fsc_228.jpg,0.0,grape,153.1511628
4107,41,19.437,many,8,"(7, 10]",2,bottles,fsc_2573.jpg,0.5719185821280992,bottle,223.0465116
4108,41,50.0,many,27,"(25, 28]",8,cement bags,fsc_2635.jpg,0.3265269886363636,sandbag,262.0595238
4109,41,50.0,a few,90,"(88, 91]",29,oranges,fsc_2708.jpg,0.1128615702479338,orange,202.6477273
4110,41,50.0,a few,56,"(55, 58]",18,oranges,fsc_2730.jpg,0.5681656766528925,orange,202.6477273
4111,41,73.056,few,25,"(22, 25]",7,cans,fsc_2779.jpg,0.6890173037190083,can,211.96875
4112,41,18.633,few,80,"(79, 82]",26,cans,fsc_2799.jpg,0.977119382747934,can,211.96875
4113,41,50.0,few,26,"(25, 28]",8,chairs,fsc_2808.jpg,0.1714391787190082,chair,290.0
4114,41,95.442,a few,69,"(67, 70]",22,shirts,fsc_2903.jpg,0.040378034607438,shirt,260.3977273
4115,41,3.887,a lot of,14,"(13, 16]",4,strawberries,fsc_291.jpg,0.0173924974173553,strawberry,164.81707319999998
4116,41,36.193,few,86,"(85, 88]",28,stamps,fsc_2923.jpg,0.1144192277892562,stamp1,152.4130435
4117,41,71.582,a few,56,"(55, 58]",18,stamps,fsc_2934.jpg,0.410705061983471,stamp1,152.4130435
4118,41,6.3,many,17,"(16, 19]",5,stamps,fsc_2941.jpg,0.224012138429752,stamp1,152.4130435
4119,41,50.0,a few,20,"(19, 22]",6,fish,fsc_2963.jpg,0.2618640237603306,fish,209.3488372
4120,41,100.0,some,92,"(91, 94]",30,coffee beans,fsc_3131.jpg,0.0,coffee_bean,130.8125
4121,41,100.0,base,45,"(43, 46]",14,nuts,fsc_3155.jpg,0.5299667484504132,nut,146.8372093
4122,41,50.0,many,68,"(67, 70]",22,beads,fsc_3244.jpg,0.1346607050619834,bead,136.4787234
4123,41,50.0,a lot of,25,"(22, 25]",7,bullets,fsc_3267.jpg,0.9393966296487604,bullet,147.1333333
4124,41,100.0,base,92,"(91, 94]",30,peas,fsc_3314.jpg,0.1474770790289256,pea,131.06976740000002
4125,41,92.091,few,12,"(10, 13]",3,bread rolls,fsc_3392.jpg,0.5649050878099173,roll,195.2045455
4126,41,100.0,base,61,"(58, 61]",19,nuts,fsc_3417.jpg,0.8851126678719008,nut,146.8372093
4127,41,33.11,a lot of,81,"(79, 82]",26,nuts,fsc_3422.jpg,0.5640818698347108,nut,146.8372093
4128,41,100.0,base,38,"(37, 40]",12,beads,fsc_3449.jpg,0.2702656895661157,bead,136.4787234
4129,41,62.332,few,88,"(85, 88]",28,birds,fsc_356.jpg,0.3395612732438016,bird,220.6153846
4130,41,50.0,a lot of,89,"(88, 91]",29,coffee beans,fsc_3595.jpg,0.6400035511363636,coffee_bean,130.8125
4131,41,37.265,a lot of,82,"(79, 82]",26,coffee beans,fsc_3601.jpg,0.791185111053719,coffee_bean,130.8125
4132,41,50.0,many,45,"(43, 46]",14,gemstones,fsc_3640.jpg,0.0255923941115702,gem,144.1555556
4133,41,90.617,a few,11,"(10, 13]",3,buns,fsc_3691.jpg,0.3441051136363636,bun,204.1744186
4134,41,86.863,a few,11,"(10, 13]",3,candy pieces,fsc_3697.jpg,0.9216005940082644,candy,155.12195119999998
4135,41,84.987,a few,23,"(22, 25]",7,crayons,fsc_3806.jpg,0.0,crayon,176.0581395
4136,41,83.914,a lot of,17,"(16, 19]",5,steps,fsc_3861.jpg,0.1575493930785124,,
4137,41,29.759,a lot of,75,"(73, 76]",24,potatoes,fsc_3921.jpg,0.0,potato,200.5
4138,41,4.021,many,9,"(7, 10]",2,calamari rings,fsc_4178.jpg,0.1970477143595041,calamari,177.0795455
4139,41,6.3,few,46,"(43, 46]",14,birds,fsc_4370.jpg,0.3894224560950413,bird,220.6153846
4140,41,50.0,a lot of,37,"(34, 37]",11,birds,fsc_441.jpg,0.1095929106404958,bird,220.6153846
4141,41,94.236,a few,14,"(13, 16]",4,peppers,fsc_4426.jpg,0.3177702091942149,pepper2,185.0520833
4142,41,36.863,many,16,"(13, 16]",4,tomatoes,fsc_4485.jpg,0.0954125774793388,tomato,194.5638298
4143,41,2.145,few,62,"(61, 64]",20,tomatoes,fsc_4487.jpg,0.8248886234504132,tomato,194.5638298
4144,41,100.0,base,88,"(85, 88]",28,bananas,fsc_4522.jpg,0.9137315986570248,banana,221.5930233
4145,41,28.15,few,65,"(64, 67]",21,birds,fsc_4554.jpg,0.2614604855371901,bird,220.6153846
4146,41,20.643,a lot of,8,"(7, 10]",2,peaches,fsc_4743.jpg,0.1693569214876033,peach,196.0348837
4147,41,37.668,few,55,"(52, 55]",17,peaches,fsc_4747.jpg,0.0866800103305785,peach,196.0348837
4148,41,100.0,some,73,"(70, 73]",23,grapes,fsc_4805.jpg,0.2474254261363636,grape,153.1511628
4149,41,50.0,a lot of,15,"(13, 16]",4,watermelon,fsc_4856.jpg,0.4755536544421487,watermelon,244.4895833
4150,41,100.0,some,92,"(91, 94]",30,coffee beans,fsc_5120.jpg,0.334533186983471,coffee_bean,130.8125
4151,41,50.0,many,41,"(40, 43]",13,pearls,fsc_5182.jpg,0.0099108987603305,pearl,133.744186
4152,41,50.0,few,38,"(37, 40]",12,pearls,fsc_5198.jpg,0.0,pearl,133.744186
4153,41,8.177,many,8,"(7, 10]",2,cupcakes,fsc_5238.jpg,0.6933270919421488,cupcake,194.5581395
4154,41,80.295,a lot of,35,"(34, 37]",11,cupcakes,fsc_5241.jpg,0.0835889075413223,cupcake,194.5581395
4155,41,50.268,few,12,"(10, 13]",3,cupcakes,fsc_5250.jpg,0.4809529958677686,cupcake,194.5581395
4156,41,86.997,few,54,"(52, 55]",17,peas,fsc_5464.jpg,0.6795906508264463,pea,131.06976740000002
4157,41,100.0,base,74,"(73, 76]",24,nuts,fsc_5487.jpg,0.3684223269628099,nut,146.8372093
4158,41,100.0,base,88,"(85, 88]",28,gemstones,fsc_5524.jpg,0.0,gem,144.1555556
4159,41,100.0,base,76,"(73, 76]",24,pearls,fsc_5533.jpg,0.0,pearl,133.744186
4160,41,3.753,a lot of,45,"(43, 46]",14,beans,fsc_5559.jpg,0.1272517432851239,bean,131.5425532
4161,41,50.0,few,12,"(10, 13]",3,donuts,fsc_5672.jpg,0.4609294292355372,donut,206.5
4162,41,90.751,many,80,"(79, 82]",26,potatoes,fsc_5690.jpg,0.3736521823347107,potato,200.5
4163,41,50.0,a lot of,95,"(94, 97]",31,beads,fsc_5753.jpg,0.3739750129132231,bead,136.4787234
4164,41,87.802,a few,71,"(70, 73]",23,nuts,fsc_5796.jpg,0.1520612732438016,nut,146.8372093
4165,41,28.15,a few,69,"(67, 70]",22,strawberries,fsc_5823.jpg,0.5356727789256198,strawberry,164.81707319999998
4166,41,35.255,a lot of,54,"(52, 55]",17,grapes,fsc_5868.jpg,0.2832273372933884,grape,153.1511628
4167,41,86.729,many,48,"(46, 49]",15,eggs,fsc_5943.jpg,0.0725158186983471,egg,180.6829268
4168,41,25.067,a few,39,"(37, 40]",12,birds,fsc_604.jpg,0.3652182334710744,bird,220.6153846
4169,41,100.0,some,38,"(37, 40]",12,tomatoes,fsc_6195.jpg,0.7021565082644629,tomato,194.5638298
4170,41,12.466,few,50,"(49, 52]",16,coins,fsc_6205.jpg,0.0,coin,146.32291669999998
4171,41,100.0,some,34,"(31, 34]",10,apples,fsc_6240.jpg,0.3917952608471074,apple,199.8478261
4172,41,100.0,base,36,"(34, 37]",11,shoes,fsc_6364.jpg,0.0759781766528925,shoe,224.4347826
4173,41,100.0,base,44,"(43, 46]",14,beads,fsc_6392.jpg,0.3468572443181818,bead,136.4787234
4174,41,24.531,many,81,"(79, 82]",26,beads,fsc_6417.jpg,0.1430220170454545,bead,136.4787234
4175,41,50.0,few,72,"(70, 73]",23,beads,fsc_6432.jpg,0.1239992252066115,bead,136.4787234
4176,41,99.33,many,53,"(52, 55]",17,buffaloes,fsc_6752.jpg,0.8535882618801653,bison,333.893617
4177,41,100.0,base,45,"(43, 46]",14,glasses,fsc_6785.jpg,0.1347333419421487,glasses,205.9772727
4178,41,17.292,few,87,"(85, 88]",28,boats,fsc_6837.jpg,0.2848979855371901,boat,374.5444444
4179,41,64.745,many,93,"(91, 94]",30,pills,fsc_6858.jpg,0.1624241348140495,pill,130.8658537
4180,41,93.566,many,40,"(37, 40]",12,cars,fsc_6902.jpg,0.181003034607438,car,361.4886364
4181,41,100.0,some,65,"(64, 67]",21,books,fsc_6916.jpg,0.7460291838842975,book,229.1704545
4182,41,25.201,a lot of,19,"(16, 19]",5,cups,fsc_6933.jpg,0.1104806947314049,cup,205.5555556
4183,41,85.255,a lot of,64,"(61, 64]",20,straws,fsc_6987.jpg,0.0,straw2,183.4943182
4184,41,100.0,base,49,"(46, 49]",15,comic books,fsc_7098.jpg,0.2639220686983471,comic_book,226.9021739
4185,41,27.748,few,67,"(64, 67]",21,chairs,fsc_7148.jpg,0.973802298553719,chair,290.0
4186,41,67.828,a lot of,74,"(73, 76]",24,pills,fsc_7226.jpg,0.911261944731405,pill,130.8658537
4187,41,4.692,few,81,"(79, 82]",26,boxes,fsc_7291.jpg,0.7875451962809917,box,254.0625
4188,41,1.072,a lot of,9,"(7, 10]",2,cassettes,fsc_730.jpg,0.4102773114669421,cassette,200.5111111
4189,41,79.357,a few,51,"(49, 52]",16,sheep,fsc_7328.jpg,0.0099916064049586,sheep,294.6666667
4190,41,50.0,few,77,"(76, 79]",25,shoes,fsc_7335.jpg,0.1459839876033057,shoe,224.4347826
4191,41,100.0,some,80,"(79, 82]",26,books,fsc_7338.jpg,0.7446410123966942,book,229.1704545
4192,41,28.284,a lot of,18,"(16, 19]",5,flower pots,fsc_7487.jpg,0.5476497933884298,,
4193,41,50.0,a lot of,94,"(91, 94]",30,sticky notes,fsc_7523.jpg,0.1165337680785124,,
4194,41,33.914,many,31,"(28, 31]",9,sheep,fsc_7598.jpg,0.2101788481404958,sheep,294.6666667
4195,41,100.0,some,81,"(79, 82]",26,boxes,fsc_7632.jpg,0.9593959839876032,box,254.0625
4196,41,100.0,base,67,"(64, 67]",21,watches,fsc_7637.jpg,0.3901004003099173,watch,183.7934783
4197,41,50.0,many,54,"(52, 55]",17,cassettes,fsc_7674.jpg,0.7795228564049587,cassette,200.5111111
4198,41,50.0,a few,85,"(82, 85]",27,comic books,fsc_911.jpg,0.349480242768595,comic_book,226.9021739
4199,41,100.0,some,4,"(1, 4]",0,flowers,tqa_2406056.jpg,0.0448734504132231,flower,188.13414630000003
4200,42,100.0,many,61,"(58, 61]",19,markers,fsc_1130.jpg,0.0375855501033057,marker,189.9146341
4201,42,2.011,a few,49,"(46, 49]",15,glasses,fsc_2013.jpg,0.0,glasses,205.9772727
4202,42,60.322,a lot of,24,"(22, 25]",7,cows,fsc_2074.jpg,0.1482760847107438,cow,330.67857139999995
4203,42,98.525,base,68,"(67, 70]",22,balls,fsc_208.jpg,0.0,ball,208.8170732
4204,42,100.0,some,27,"(25, 28]",8,pens,fsc_2114.jpg,0.2702495480371901,pen,191.1309524
4205,42,100.0,base,23,"(22, 25]",7,cups,fsc_2444.jpg,0.7015673424586777,cup,205.5555556
4206,42,92.091,a lot of,49,"(46, 49]",15,spoons,fsc_2519.jpg,0.5149147727272727,spoon,189.7738095
4207,42,92.895,a lot of,97,"(94, 97]",31,bottles,fsc_2553.jpg,0.4859649405991735,bottle,223.0465116
4208,42,100.0,a lot of,36,"(34, 37]",11,bottles,fsc_2555.jpg,0.5349786931818182,bottle,223.0465116
4209,42,92.895,many,75,"(73, 76]",24,bowls,fsc_2663.jpg,0.0189420841942148,bowl,224.9555556
4210,42,100.0,a lot of,85,"(82, 85]",27,oranges,fsc_2715.jpg,0.4258054622933884,orange,202.6477273
4211,42,32.038,a few,63,"(61, 64]",20,cans,fsc_2771.jpg,0.6986941503099173,can,211.96875
4212,42,100.0,a lot of,39,"(37, 40]",12,shirts,fsc_2899.jpg,0.0280862603305785,shirt,260.3977273
4213,42,100.0,some,14,"(13, 16]",4,strawberries,fsc_291.jpg,0.0173924974173553,strawberry,164.81707319999998
4214,42,100.0,a few,17,"(16, 19]",5,stamps,fsc_2941.jpg,0.224012138429752,stamp1,152.4130435
4215,42,100.0,base,80,"(79, 82]",26,coffee beans,fsc_3145.jpg,0.7416871126033058,coffee_bean,130.8125
4216,42,100.0,a lot of,52,"(49, 52]",16,beans,fsc_3225.jpg,0.363111763946281,bean,131.5425532
4217,42,31.099,a lot of,63,"(61, 64]",20,peas,fsc_3313.jpg,0.0648163094008264,pea,131.06976740000002
4218,42,68.097,many,35,"(34, 37]",11,onion rings,fsc_3348.jpg,0.5636218362603306,calamari,177.0795455
4219,42,82.842,some,14,"(13, 16]",4,packets of noodles,fsc_3446.jpg,0.7920728951446281,,
4220,42,6.434,a few,38,"(37, 40]",12,beads,fsc_3449.jpg,0.2702656895661157,bead,136.4787234
4221,42,100.0,some,29,"(28, 31]",9,m&ms,fsc_3505.jpg,0.1493252840909091,candy,155.12195119999998
4222,42,66.354,many,84,"(82, 85]",27,coffee beans,fsc_3593.jpg,0.0,coffee_bean,130.8125
4223,42,100.0,base,35,"(34, 37]",11,buns,fsc_3679.jpg,0.0,bun,204.1744186
4224,42,68.901,a lot of,74,"(73, 76]",24,beans,fsc_3787.jpg,0.5136557334710744,bean,131.5425532
4225,42,62.466,some,60,"(58, 61]",19,candles,fsc_3955.jpg,0.3746690986570248,candle,208.7613636
4226,42,100.0,base,94,"(91, 94]",30,marbles,fsc_4083.jpg,0.9570231792355371,marble,142.1555556
4227,42,37.534,a few,86,"(85, 88]",28,marbles,fsc_4085.jpg,0.5466570893595041,marble,142.1555556
4228,42,71.984,a lot of,32,"(31, 34]",10,macarons,fsc_4156.jpg,0.0,,
4229,42,100.0,some,9,"(7, 10]",2,biscuits,fsc_4190.jpg,0.4686370092975206,biscuit,190.0729167
4230,42,64.879,few,44,"(43, 46]",14,peas,fsc_4301.jpg,0.1171471461776859,pea,131.06976740000002
4231,42,31.501,a few,49,"(46, 49]",15,tomatoes,fsc_4452.jpg,0.7051669034090909,tomato,194.5638298
4232,42,78.552,many,26,"(25, 28]",8,skis,fsc_4494.jpg,0.5793921100206612,ski,280.0568182
4233,42,81.635,a few,27,"(25, 28]",8,birds,fsc_4618.jpg,0.5347930655991735,bird,220.6153846
4234,42,100.0,base,76,"(73, 76]",24,birds,fsc_4627.jpg,0.8458645402892562,bird,220.6153846
4235,42,84.182,some,14,"(13, 16]",4,peaches,fsc_4756.jpg,0.2289272339876033,peach,196.0348837
4236,42,90.08,a few,15,"(13, 16]",4,watermelon,fsc_4856.jpg,0.4755536544421487,watermelon,244.4895833
4237,42,22.118,a few,49,"(46, 49]",15,logs,fsc_4944.jpg,0.2952527763429752,log,296.86904760000004
4238,42,76.944,a few,18,"(16, 19]",5,logs,fsc_4948.jpg,0.9810175619834712,log,296.86904760000004
4239,42,71.046,some,46,"(43, 46]",14,logs,fsc_4966.jpg,0.9761186079545454,log,296.86904760000004
4240,42,100.0,a lot of,57,"(55, 58]",18,toilet paper rolls,fsc_5150.jpg,0.9682576833677686,toilet_paper,216.75
4241,42,32.976,a few,85,"(82, 85]",27,pearls,fsc_5177.jpg,0.0035753486570247,pearl,133.744186
4242,42,61.126,some,35,"(34, 37]",11,cupcakes,fsc_5241.jpg,0.0835889075413223,cupcake,194.5581395
4243,42,61.528,a lot of,12,"(10, 13]",3,cupcakes,fsc_5250.jpg,0.4809529958677686,cupcake,194.5581395
4244,42,83.78,some,12,"(10, 13]",3,potatoes,fsc_5298.jpg,0.3361876936983471,potato,200.5
4245,42,26.676,few,91,"(88, 91]",29,tomatoes,fsc_54.jpg,0.1114007618801652,tomato,194.5638298
4246,42,86.595,few,10,"(7, 10]",2,macarons,fsc_5406.jpg,0.0167468362603305,,
4247,42,100.0,some,12,"(10, 13]",3,biscuits,fsc_5425.jpg,0.6033945635330579,biscuit,190.0729167
4248,42,30.161,a lot of,54,"(52, 55]",17,peas,fsc_5464.jpg,0.6795906508264463,pea,131.06976740000002
4249,42,12.332,a few,72,"(70, 73]",23,nuts,fsc_5500.jpg,0.3535640495867768,nut,146.8372093
4250,42,30.697,many,88,"(85, 88]",28,gemstones,fsc_5524.jpg,0.0,gem,144.1555556
4251,42,77.614,a few,57,"(55, 58]",18,beans,fsc_5557.jpg,0.4819295583677686,bean,131.5425532
4252,42,100.0,base,45,"(43, 46]",14,beans,fsc_5559.jpg,0.1272517432851239,bean,131.5425532
4253,42,31.635,few,90,"(88, 91]",29,marbles,fsc_5574.jpg,0.3889866348140496,marble,142.1555556
4254,42,19.571,a lot of,16,"(13, 16]",4,donuts,fsc_5665.jpg,0.9072911286157024,donut,206.5
4255,42,100.0,a lot of,80,"(79, 82]",26,potatoes,fsc_5690.jpg,0.3736521823347107,potato,200.5
4256,42,73.995,a lot of,82,"(79, 82]",26,beads,fsc_5758.jpg,0.0636218362603305,bead,136.4787234
4257,42,29.223,some,71,"(70, 73]",23,nuts,fsc_5796.jpg,0.1520612732438016,nut,146.8372093
4258,42,24.263,a few,75,"(73, 76]",24,strawberries,fsc_5844.jpg,0.8012170712809917,strawberry,164.81707319999998
4259,42,100.0,base,81,"(79, 82]",26,grapes,fsc_5864.jpg,0.3220315728305785,grape,153.1511628
4260,42,100.0,base,10,"(7, 10]",2,eggs,fsc_5942.jpg,0.2879003099173554,egg,180.6829268
4261,42,100.0,base,42,"(40, 43]",13,cans,fsc_6000.jpg,0.9406718104338844,can,211.96875
